-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                                   Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4    5+   Completeness   Contamination   Strain heterogeneity
  CCGPMC025c_JNA_AS_CCGP59_S290_L002_R.bin.9           k__Bacteria (UID3187)            2258        187           116        104    83    0    0    0    0       50.77            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP91_S258_L002_R.bin.5             k__Archaea (UID2)              207         149           107         66    59    17   5    2    0       50.16           15.53               2.27
  CCGPMC025c_JNA_AS_CCGP42_S308_L002_R.bin.2       o__Rhodospirillales (UID3754)         63         336           201        179   141    13   3    0    0       49.81            6.31              27.27
  CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.9           k__Bacteria (UID2495)            2993        147            91         81    63    3    0    0    0       49.78            2.30              100.00
  CCGPMC025c_JNA_AS_CCGP09_S245_L002_R.bin.7            k__Bacteria (UID203)            5449        104            58         41    36    16   11   0    0       49.42           13.54               0.00
  CCGPMC025c_JNA_AS_CCGP30_S224_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         40    36    22   6    0    0       49.06           14.58               0.00
  CCGPMC024d_JNA_AS_CCGP128_S125_L001_R.bin.12          k__Bacteria (UID203)            5449        104            58         39    34    29   2    0    0       48.98           19.10              22.86
  CCGPMC024d_JNA_AS_CCGP98_S155_L001_R.bin.4             k__Archaea (UID2)              207         149           107         71    51    18   7    2    0       48.86           16.16               0.00
  CCGPMC025c_JNA_AS_CCGP34_S220_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         69    33    2    0    0    0       48.59            2.30              100.00
  CCGPMC025c_JNA_AS_CCGP42_S308_L002_R.bin.7           k__Bacteria (UID2495)            2993        147            91         65    82    0    0    0    0       48.56            0.00               0.00
  CCGPMC024d_JNA_AS_CCGP95_S158_L001_R.bin.6        o__Actinomycetales (UID1697)        387         330           193        181   103    44   2    0    0       48.37           16.69              80.00
  CCGPMC025c_JNA_AS_CCGP01_S253_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         39    39    16   10   0    0       48.35           13.24               2.17
  CCGPMC025c_JNA_AS_CCGP49_S301_L002_R.bin.1             k__Archaea (UID2)              207         149           107         75    50    21   3    0    0       48.24           12.97               0.00
  CCGPMC024d_JNA_AS_CCGP141_S112_L001_R.bin.8       o__Actinomycetales (UID1663)        488         310           185        164   141    5    0    0    0       47.98            1.97              60.00
  CCGPMC025c_JNA_AS_CCGP74_S275_L002_R.bin.9       o__Rhodospirillales (UID3754)         63         336           201        177   126    33   0    0    0       47.74           10.31              51.52
  CCGPMC025c_JNA_AS_CCGP00_S254_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         39    40    19   6    0    0       47.65            9.90               0.00
  CCGPMC024d_JNA_AS_CCGP102_S151_L001_R.bin.5           k__Bacteria (UID203)            5449        104            58         40    33    25   5    1    0       47.49           15.86               0.00
  CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.3           k__Bacteria (UID203)            5449        104            58         43    32    24   5    0    0       47.47           13.55               0.00
  CCGPMC024d_JNA_AS_CCGP137_S116_L001_R.bin.6           k__Bacteria (UID203)            5449        104            58         68    33    3    0    0    0       47.41            3.45              33.33
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.14        k__Bacteria (UID3187)            2258        187           116        108    79    0    0    0    0       47.39            0.00               0.00
  CCGPMC024d_JNA_AS_CCGP110_S143_L001_R.bin.11          k__Bacteria (UID203)            5449        104            58         44    34    20   6    0    0       47.38           11.28               0.00
  CCGPMC025c_JNA_AS_CCGP92_S257_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         41    34    17   12   0    0       47.34           14.30               0.00
  CCGPMC024d_JNA_AS_CCGP121_S132_L001_R.bin.13           k__Archaea (UID2)              207         149           107         71    51    14   10   3    0       47.21           13.82               0.00
  CCGPMC024d_JNA_AS_CCGP141_S112_L001_R.bin.5           k__Bacteria (UID203)            5449        104            58         42    29    21   12   0    0       47.18           17.29               0.00
  CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         42    31    20   10   1    0       46.99           19.32               1.79
  CCGPMC025c_JNA_AS_CCGP10_S244_L002_R.bin.13            k__Archaea (UID2)              207         149           107         74    67    8    0    0    0       46.97            4.83               0.00
  CCGPMC025c_JNA_AS_CCGP57_S292_L002_R.bin.7             k__Archaea (UID2)              207         149           107         73    56    14   5    0    1       46.90           11.71               0.00
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.3           k__Bacteria (UID203)            5449        104            58         71    32    1    0    0    0       46.55            1.72              100.00
  CCGPMC024d_JNA_AS_CCGP132_S121_L001_R.bin.4      o__Rhodospirillales (UID3754)         63         336           201        169   161    6    0    0    0       46.50            2.99              16.67
  CCGPMC025c_JNA_AS_CCGP42_S308_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         44    33    16   10   1    0       46.49           14.40               0.00
  CCGPMC025c_JNA_AS_CCGP15_S239_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         67    37    0    0    0    0       46.47            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP03_S251_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         42    33    18   10   1    0       46.32           13.22               0.00
  CCGPMC025c_JNA_AS_CCGP03_S251_L002_R.bin.4           k__Bacteria (UID3187)            2258        188           117        101    75    12   0    0    0       46.10            9.40              75.00
  CCGPMC025c_JNA_AS_CCGP33_S221_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         44    37    11   12   0    0       45.97           12.55               0.00
  CCGPMC025c_JNA_AS_CCGP36_S218_L002_R.bin.7       o__Rhodospirillales (UID3754)         63         336           201        184   145    7    0    0    0       45.94            2.44              71.43
  CCGPMC025c_JNA_AS_CCGP11_S243_L002_R.bin.7       o__Rhodospirillales (UID3754)         63         336           201        164   168    4    0    0    0       45.91            0.78              75.00
  CCGPMC025c_JNA_AS_CCGP76_S273_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         42    32    23   7    0    0       45.90           15.43               0.00
  CCGPMC025c_JNA_AS_CCGP17_S237_L002_R.bin.2             k__Archaea (UID2)              207         149           107         75    57    13   4    0    0       45.89           10.26               0.00
  CCGPMC024d_JNA_AS_CCGP111_S142_L001_R.bin.11           k__Archaea (UID2)              207         149           107         73    60    16   0    0    0       45.80            6.66               0.00
  CCGPMC025c_JNA_AS_CCGP05_S249_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         46    25    23   9    1    0       45.76           17.90               0.00
  CCGPMC025c_JNA_AS_CCGP11_S243_L002_R.bin.8             k__Archaea (UID2)              207         149           107         74    56    19   0    0    0       45.73            8.53               0.00
  CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.16           k__Bacteria (UID203)            5449        104            58         72    29    2    1    0    0       45.69            6.03              100.00
  CCGPMC025c_JNA_AS_CCGP28_S226_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         42    34    22   6    0    0       45.61           15.00               0.00
  CCGPMC024d_JNA_AS_CCGP95_S158_L001_R.bin.11           k__Bacteria (UID203)            5449        104            58         42    35    15   12   0    0       45.61           13.32               0.00
  CCGPMC025c_JNA_AS_CCGP52_S298_L002_R.bin.4           k__Bacteria (UID3187)            2258        187           116         95    92    0    0    0    0       45.54            0.00               0.00
  CCGPMC024d_JNA_AS_CCGP101_S152_L001_R.bin.4          k__Bacteria (UID3187)            2258        187           116        118    69    0    0    0    0       45.48            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.13       o__Actinomycetales (UID1663)        488         309           185        173   101    32   3    0    0       45.40           17.01              24.39
  CCGPMC025c_JNA_AS_CCGP20_S234_L002_R.bin.7        o__Actinomycetales (UID1696)        455         315           190        180   130    5    0    0    0       45.15            1.58              40.00
  CCGPMC025c_JNA_AS_CCGP68_S281_L002_R.bin.13           k__Bacteria (UID203)            5449        104            58         45    31    23   4    1    0       45.11           12.31               0.00
  CCGPMC024d_JNA_AS_CCGP111_S142_L001_R.bin.8           k__Bacteria (UID203)            5449        103            58         71    31    1    0    0    0       44.98            1.72               0.00
  CCGPMC024d_JNA_AS_CCGP115_S138_L001_R.bin.6           k__Bacteria (UID203)            5449        104            58         45    30    20   8    1    0       44.95           14.95               0.00
  CCGPMC025c_JNA_AS_CCGP90_S259_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         44    29    20   10   1    0       44.92           17.49               0.00
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         42    33    19   9    1    0       44.91           15.90               0.00
  CCGPMC025c_JNA_AS_CCGP13_S241_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         42    36    16   10   0    0       44.91           12.43               0.00
  CCGPMC024d_JNA_AS_CCGP124_S129_L001_R.bin.8           k__Bacteria (UID203)            5449        104            58         76    21    7    0    0    0       44.83           11.21              57.14
  CCGPMC025c_JNA_AS_CCGP56_S293_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         43    27    28   5    1    0       44.75           17.18               0.00
  CCGPMC025c_JNA_AS_CCGP04_S250_L002_R.bin.11           k__Bacteria (UID203)            5449        104            58         42    33    23   5    1    0       44.75           12.93               0.00
  CCGPMC026d_JNA_AS_CCGP154_3_S69_L001_R.bin.10         k__Bacteria (UID203)            5449        104            58         44    35    15   10   0    0       44.69           12.01               0.00
  CCGPMC026d_JNA_AS_CCGP150_3_S73_L001_R.bin.2          k__Bacteria (UID203)            5449        104            58         44    36    13   10   1    0       44.59           10.60               0.00
  CCGPMC025c_JNA_AS_CCGP94_S255_L002_R.bin.9            k__Bacteria (UID203)            5449        104            58         42    37    19   6    0    0       44.49           11.93               0.00
  CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.9        o__Actinomycetales (UID1663)        488         310           185        174   124    12   0    0    0       44.44            2.79               0.00
  CCGPMC024d_JNA_AS_CCGP121_S132_L001_R.bin.5       o__Actinomycetales (UID1590)        562         286           170        167    93    25   1    0    0       44.38            9.66               3.57
  CCGPMC025c_JNA_AS_CCGP65_S284_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         47    29    26   2    0    0       44.28           13.15               0.00
  CCGPMC025c_JNA_AS_CCGP32_S222_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         41    34    18   11   0    0       44.20           15.09               0.00
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.4           k__Bacteria (UID203)            5449        104            58         44    30    23   7    0    0       44.17           15.76               0.00
  CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         46    30    23   4    1    0       44.09           15.15               0.00
  CCGPMC026d_JNA_AS_CCGP149_3_S74_L001_R.bin.5          k__Bacteria (UID203)            5449        104            58         42    39    22   1    0    0       44.04           13.10               0.00
  CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.1       o__Rhodospirillales (UID3754)         63         336           201        202   116    18   0    0    0       43.99            7.37              88.89
  CCGPMC025c_JNA_AS_CCGP44_S306_L002_R.bin.3            k__Bacteria (UID203)            5449        104            58         46    29    18   10   1    0       43.90           14.01               0.00
  CCGPMC025c_JNA_AS_CCGP14_S240_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         43    31    19   11   0    0       43.89           14.53               0.00
  CCGPMC026d_JNA_AS_CCGP157_3_S66_L001_R.bin.1          k__Bacteria (UID203)            5449        104            58         48    26    19   10   1    0       43.88           16.54               0.00
  CCGPMC025c_JNA_AS_CCGP62_S287_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         45    27    27   4    1    0       43.73           15.40               0.00
  CCGPMC025c_JNA_AS_CCGP41_S309_L002_R.bin.5            k__Bacteria (UID203)            5449        104            58         49    31    14   9    1    0       43.68            9.96               0.00
  CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.16           k__Bacteria (UID203)            5449        104            58         46    34    12   11   1    0       43.67           11.89               1.96
  CCGPMC025c_JNA_AS_CCGP05_S249_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         61    28    15   0    0    0       43.65            9.73              26.67
  CCGPMC025c_JNA_AS_CCGP45_S305_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         46    30    22   5    1    0       43.42           13.97               0.00
  CCGPMC026d_JNA_AS_CCGP144_3_S79_L001_R.bin.4          k__Bacteria (UID203)            5449        104            58         46    35    23   0    0    0       43.39            9.62               0.00
  CCGPMC026d_JNA_AS_CCGP155_3_S68_L001_R.bin.13     o__Actinomycetales (UID1663)        488         308           183        190   101    15   2    0    0       43.39            6.17              19.05
  CCGPMC024d_JNA_AS_CCGP97_S156_L001_R.bin.4            k__Bacteria (UID203)            5449        104            58         42    35    21   5    1    0       43.34           11.39               0.00
  CCGPMC025c_JNA_AS_CCGP69_S280_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         47    25    30   2    0    0       43.23           15.19               0.00
  CCGPMC025c_JNA_AS_CCGP03_S251_L002_R.bin.9            k__Bacteria (UID203)            5449        104            58         70    32    2    0    0    0       43.23            3.45               0.00
  CCGPMC026d_JNA_AS_CCGP147_3_S76_L001_R.bin.4          k__Bacteria (UID203)            5449        104            58         42    36    14   11   1    0       43.18           12.49               0.00
  CCGPMC026d_JNA_AS_CCGP153_3_S70_L001_R.bin.1          k__Bacteria (UID203)            5449        104            58         45    32    16   11   0    0       43.16           14.98               0.00
  CCGPMC024d_JNA_AS_CCGP124_S129_L001_R.bin.9           k__Bacteria (UID203)            5449        104            58         45    30    19   9    1    0       43.16           15.81               0.00
  CCGPMC024d_JNA_AS_CCGP112_S141_L001_R.bin.3           k__Bacteria (UID203)            5449        104            58         48    37    14   4    1    0       43.10           10.38               0.00
  CCGPMC025c_JNA_AS_CCGP22_S233_L002_R.bin.3            k__Bacteria (UID203)            5449        104            58         46    29    20   8    1    0       43.00           15.37               0.00
  CCGPMC024d_JNA_AS_CCGP137_S116_L001_R.bin.12           k__Archaea (UID2)              207         149           107         78    51    17   3    0    0       42.92           12.35               7.69
  CCGPMC025c_JNA_AS_CCGP36_S218_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         45    35    18   6    0    0       42.87            9.08               0.00
  CCGPMC025c_JNA_AS_CCGP02_S252_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         48    29    17   10   0    0       42.84           12.41               0.00
  CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.12           k__Bacteria (UID203)            5449        104            58         47    29    17   10   1    0       42.81           13.54               0.00
  CCGPMC024d_JNA_AS_CCGP122_S131_L001_R.bin.5           k__Bacteria (UID203)            5449        104            58         47    27    20   9    1    0       42.81           16.20               0.00
  CCGPMC025c_JNA_AS_CCGP08_S246_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         45    31    18   10   0    0       42.68           15.73               0.00
  CCGPMC024d_JNA_AS_CCGP112_S141_L001_R.bin.14          k__Bacteria (UID203)            5449        104            58         75    29    0    0    0    0       42.59            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP37_S217_L002_R.bin.4             k__Archaea (UID2)              207         149           107         75    48    24   2    0    0       42.53           13.18               0.00
  CCGPMC025c_JNA_AS_CCGP87_S262_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         45    31    23   5    0    0       42.52           11.25               0.00
  CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         46    35    12   10   1    0       42.52           11.47               0.00
  CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.7            k__Bacteria (UID203)            5449        104            58         42    37    14   10   1    0       42.48           13.31               0.00
  CCGPMC026d_JNA_AS_CCGP156_3_S67_L001_R.bin.8          k__Bacteria (UID203)            5449        104            58         48    32    12   11   1    0       42.47           12.30               0.00
  CCGPMC025c_JNA_AS_CCGP61_S288_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         47    29    26   2    0    0       42.37           12.96               0.00
  CCGPMC024d_JNA_AS_CCGP118_S135_L001_R.bin.6           k__Bacteria (UID203)            5449        104            58         49    30    14   10   1    0       42.34           14.86               0.00
  CCGPMC025c_JNA_AS_CCGP18_S236_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         46    31    17   10   0    0       42.34           12.97               0.00
  CCGPMC025c_JNA_AS_CCGP86_S263_L002_R.bin.7            k__Bacteria (UID203)            5449        104            58         43    33    20   8    0    0       42.32           12.52               0.00
  CCGPMC025c_JNA_AS_CCGP70_S279_L002_R.bin.3            k__Bacteria (UID203)            5449        104            58         47    29    22   6    0    0       42.14           14.16               0.00
  CCGPMC024d_JNA_AS_CCGP131_S122_L001_R.bin.9           k__Bacteria (UID203)            5449        104            58         46    27    20   10   1    0       42.11           15.99               0.00
  CCGPMC025c_JNA_AS_CCGP60_S289_L002_R.bin.9            k__Bacteria (UID203)            5449        104            58         46    29    22   7    0    0       42.01           14.61               0.00
  CCGPMC025c_JNA_AS_CCGP55A_S295_L002_R.bin.3           k__Bacteria (UID203)            5449        104            58         46    29    19   9    1    0       42.01           15.71               0.00
  CCGPMC024d_JNA_AS_CCGP114_S139_L001_R.bin.6           k__Bacteria (UID203)            5449        104            58         48    28    19   8    1    0       41.79           13.22               0.00
  CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.2           k__Bacteria (UID203)            5449        104            58         50    27    17   9    1    0       41.71           14.35               0.00
  CCGPMC024d_JNA_AS_CCGP140_S113_L001_R.bin.7           k__Bacteria (UID203)            5449        104            58         47    32    14   11   0    0       41.43           13.14               0.00
  CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.4      o__Rhodospirillales (UID3754)         63         336           201        202   131    3    0    0    0       41.21            1.16              33.33
  CCGPMC024d_JNA_AS_CCGP126_S127_L001_R.bin.1       o__Actinomycetales (UID1590)        562         286           170        165   113    8    0    0    0       41.15            2.45               0.00
  CCGPMC025c_JNA_AS_CCGP07_S247_L002_R.bin.9            k__Bacteria (UID203)            5449        104            58         46    30    18   10   0    0       41.14           13.31               0.00
  CCGPMC024d_JNA_AS_CCGP108_S145_L001_R.bin.6       o__Actinomycetales (UID1663)        488         310           185        183   123    4    0    0    0       41.04            1.35              75.00
  CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.8        p__Actinobacteria (UID1454)         732         196           114        115    79    2    0    0    0       40.83            1.02              50.00
  CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.3           k__Bacteria (UID203)            5449        104            58         47    34    13   9    1    0       40.80           11.22               0.00
  CCGPMC025c_JNA_AS_CCGP16_S238_L002_R.bin.10           k__Bacteria (UID203)            5449        104            58         47    33    19   5    0    0       40.57           12.26               0.00
  CCGPMC024d_JNA_AS_CCGP128_S125_L001_R.bin.2           k__Bacteria (UID203)            5449        104            58         47    37    14   6    0    0       40.57           11.06               0.00
  CCGPMC024d_JNA_AS_CCGP109_S144_L001_R.bin.4      o__Rhodospirillales (UID3754)         63         336           201        211   124    1    0    0    0       40.49            0.50               0.00
  CCGPMC026d_JNA_AS_CCGP143_3_S80_L001_R.bin.10         k__Bacteria (UID203)            5449        104            58         49    27    17   11   0    0       40.49           14.29               0.00
  CCGPMC025c_JNA_AS_CCGP40_S310_L002_R.bin.2             k__Archaea (UID2)              207         149           107         79    44    19   6    1    0       40.43           11.51               0.00
  CCGPMC024d_JNA_AS_CCGP129_S124_L001_R.bin.8            k__Archaea (UID2)              207         149           107         85    48    8    5    0    3       40.36           11.87               0.00
  CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.2         p__Cyanobacteria (UID2189)          82         579           450        351   188    39   1    0    0       40.33            7.85              26.19
  CCGPMC025c_JNA_AS_CCGP06_S248_L002_R.bin.5            k__Bacteria (UID203)            5449        104            58         48    28    18   10   0    0       40.30           13.31               0.00
  CCGPMC025c_JNA_AS_CCGP22_S233_L002_R.bin.5        o__Actinomycetales (UID1663)        488         309           185        193   115    1    0    0    0       40.11            0.54               0.00
  CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         47    33    14   9    1    0       40.09           12.16               0.00
  CCGPMC024d_JNA_AS_CCGP125_S128_L001_R.bin.3           k__Bacteria (UID203)            5449        104            58         47    29    17   11   0    0       39.94           15.27               0.00
  CCGPMC024d_JNA_AS_CCGP122_S131_L001_R.bin.6       o__Actinomycetales (UID1696)        455         315           190        186   126    3    0    0    0       39.92            0.84              33.33
  CCGPMC024d_JNA_AS_CCGP101_S152_L001_R.bin.8           k__Bacteria (UID203)            5449        104            58         45    35    19   4    1    0       39.89            8.10               0.00
  CCGPMC025c_JNA_AS_CCGP46_S304_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         49    26    28   1    0    0       39.78           13.96               0.00
  CCGPMC025c_JNA_AS_CCGP60_S289_L002_R.bin.11         o__Rhizobiales (UID3654)           92         481           319        297   182    2    0    0    0       39.76            0.06              50.00
  CCGPMC025c_JNA_AS_CCGP48_S302_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         50    27    25   2    0    0       39.62           12.99               0.00
  CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.5           k__Bacteria (UID203)            5449        104            58         48    31    15   9    1    0       39.52           10.35               0.00
  CCGPMC025c_JNA_AS_CCGP82_S267_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         50    28    25   0    1    0       39.44           13.64               0.00
  CCGPMC025c_JNA_AS_CCGP40_S310_L002_R.bin.3        o__Actinomycetales (UID1663)        488         310           185        180   104    18   7    1    0       39.28            9.27               6.67
  CCGPMC024d_JNA_AS_CCGP99_S154_L001_R.bin.7            k__Bacteria (UID203)            5449        104            58         49    31    11   13   0    0       39.26           13.86               0.00
  CCGPMC025c_JNA_AS_CCGP26_S228_L002_R.bin.7            k__Bacteria (UID203)            5449        104            58         51    31    17   5    0    0       39.24            7.77               0.00
  CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.8       o__Actinomycetales (UID1802)        274         388           214        238   143    6    1    0    0       39.17            2.45               0.00
  CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.12      o__Rhodospirillales (UID3754)         63         336           201        212   123    1    0    0    0       39.12            0.02              100.00
  CCGPMC025c_JNA_AS_CCGP26_S228_L002_R.bin.11          k__Bacteria (UID2495)            2993        147            91         89    58    0    0    0    0       39.08            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP67_S282_L002_R.bin.11           k__Bacteria (UID203)            5449        104            58         49    27    23   4    1    0       39.08           12.60               0.00
  CCGPMC025c_JNA_AS_CCGP63_S286_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         49    27    17   10   1    0       39.08           12.99               0.00
  CCGPMC024d_JNA_AS_CCGP100_S153_L001_R.bin.2           k__Bacteria (UID203)            5449        104            58         48    33    13   9    1    0       39.08            9.44               0.00
  CCGPMC024d_JNA_AS_CCGP98_S155_L001_R.bin.5            k__Bacteria (UID203)            5449        104            58         44    36    14   9    1    0       39.03           10.30               0.00
  CCGPMC024d_JNA_AS_CCGP96_S157_L001_R.bin.2            k__Bacteria (UID203)            5449        104            58         46    32    16   9    1    0       38.87           12.70               0.00
  CCGPMC026d_JNA_AS_CCGP155_3_S68_L001_R.bin.1          k__Bacteria (UID203)            5449        104            58         51    27    17   8    1    0       38.86           14.19               0.00
  CCGPMC024d_JNA_AS_CCGP136_S117_L001_R.bin.1           k__Bacteria (UID203)            5449        104            58         72    28    4    0    0    0       38.75            5.17              50.00
  CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.7            k__Bacteria (UID203)            5449        104            58         69    35    0    0    0    0       38.69            0.00               0.00
  CCGPMC025c_JNA_AS_CCGP64_S285_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         49    23    21   10   1    0       38.56           15.89               0.00
  CCGPMC025c_JNA_AS_CCGP56_S293_L002_R.bin.7       o__Rhodospirillales (UID3754)         63         336           201        203   123    10   0    0    0       38.53            4.23               0.00
  CCGPMC025c_JNA_AS_CCGP51_S299_L002_R.bin.1            k__Bacteria (UID203)            5449        104            58         49    26    22   7    0    0       38.40           14.45               0.00
  CCGPMC025c_JNA_AS_CCGP52_S298_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         48    32    22   2    0    0       38.37           13.04               0.00
  CCGPMC024d_JNA_AS_CCGP120_S133_L001_R.bin.1           k__Bacteria (UID203)            5449        104            58         48    31    24   1    0    0       38.37           10.74               0.00
  CCGPMC025c_JNA_AS_CCGP39_S311_L002_R.bin.5            k__Bacteria (UID203)            5449        104            58         48    36    14   6    0    0       38.14            8.41               0.00
  CCGPMC026d_JNA_AS_CCGP152_3_S71_L001_R.bin.6          k__Bacteria (UID203)            5449        104            58         50    29    19   6    0    0       38.06            9.57               0.00
  CCGPMC025c_JNA_AS_CCGP13_S241_L002_R.bin.7        o__Actinomycetales (UID1663)        488         310           185        179   117    14   0    0    0       38.01            1.63              35.71
  CCGPMC024d_JNA_AS_CCGP135_S118_L001_R.bin.3      o__Rhodospirillales (UID3754)         63         336           201        222   111    3    0    0    0       37.79            1.00              33.33
  CCGPMC025c_JNA_AS_CCGP71_S278_L002_R.bin.8            k__Bacteria (UID203)            5449        104            58         52    27    24   1    0    0       37.71            9.93               0.00
  CCGPMC025c_JNA_AS_CCGP58_S291_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         49    26    22   7    0    0       37.70           14.80               0.00
  CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.13           k__Bacteria (UID203)            5449        104            58         57    36    11   0    0    0       37.69            7.84               0.00
  CCGPMC025c_JNA_AS_CCGP01_S253_L002_R.bin.8       o__Sphingomonadales (UID3310)         26         569           293        343   223    2    1    0    0       37.68            0.50              20.00
  CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.13          k__Bacteria (UID203)            5449        104            58         50    27    17   9    1    0       37.64           14.63               0.00
  CCGPMC024d_JNA_AS_CCGP105_S148_L001_R.bin.1            k__Archaea (UID2)              207         149           107         85    60    4    0    0    0       37.55            0.29               0.00
  CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.7            k__Bacteria (UID203)            5449        104            58         53    30    16   4    1    0       37.38            9.89               0.00
  CCGPMC025c_JNA_AS_CCGP72_S277_L002_R.bin.4            k__Bacteria (UID203)            5449        104            58         51    35    8    10   0    0       37.19            8.13               0.00
  CCGPMC025c_JNA_AS_CCGP66_S283_L002_R.bin.2            k__Bacteria (UID203)            5449        104            58         52    28    18   6    0    0       37.04           10.63               0.00
  CCGPMC025c_JNA_AS_CCGP59_S290_L002_R.bin.7            k__Bacteria (UID203)            5449        104            58         49    32    22   1    0    0       36.83            9.17               0.00
  CCGPMC025c_JNA_AS_CCGP35_S219_L002_R.bin.6            k__Bacteria (UID203)            5449        104            58         48    30    25   1    0    0       36.83           11.59               0.00
  CCGPMC024d_JNA_AS_CCGP118_S135_L001_R.bin.1          k__Bacteria (UID2495)            2993        147            91         82    62    3    0    0    0       36.82            1.75               0.00
  CCGPMC025c_JNA_AS_CCGP00_S254_L002_R.bin.6          o__Rhizobiales (UID3654)           92         481           319        316   156    9    0    0    0       36.80            1.93               0.00
  CCGPMC025c_JNA_AS_CCGP43_S307_L002_R.bin.13           k__Bacteria (UID203)            5449        104            58         53    30    10   10   1    0       36.79           12.57               0.00
  CCGPMC025c_JNA_AS_CCGP88_S261_L002_R.bin.12           k__Bacteria (UID203)            5449        104            58         53    24    20   7    0    0       36.72           14.58               2.44
  CCGPMC024d_JNA_AS_CCGP134_S119_L001_R.bin.6            k__Archaea (UID2)              207         149           107         85    44    20   0    0    0       36.62            7.18               0.00
